原页码,菌株名称,JCM编号,BacDive链接,WGS_ID,WGS_状态,WGS_文件,16S_ID,16S_状态,16S_文件
1603,Ligilactobacillus animalis JCM 7700,7700,https://bacdive.dsmz.de/strain/165566,N/A,N/A,,AB911457,成功,Ligilactobacillus animalis JCM 7700_16S_AB911457.fasta
1603,Ligilactobacillus agilis JCM 7701,7701,https://bacdive.dsmz.de/strain/165567,N/A,N/A,,AB911458,成功,Ligilactobacillus agilis JCM 7701_16S_AB911458.fasta
1603,Lactobacillus crispatus JCM 7702,7702,https://bacdive.dsmz.de/strain/165568,N/A,N/A,,AB911459,成功,Lactobacillus crispatus JCM 7702_16S_AB911459.fasta
1603,Ligilactobacillus salivarius JCM 7706,7706,https://bacdive.dsmz.de/strain/165569,N/A,N/A,,AB911460,成功,Ligilactobacillus salivarius JCM 7706_16S_AB911460.fasta
1603,Ligilactobacillus animalis JCM 7707,7707,https://bacdive.dsmz.de/strain/165570,N/A,N/A,,AB911461,成功,Ligilactobacillus animalis JCM 7707_16S_AB911461.fasta
1603,Ligilactobacillus animalis JCM 7708,7708,https://bacdive.dsmz.de/strain/165571,N/A,N/A,,AB911462,成功,Ligilactobacillus animalis JCM 7708_16S_AB911462.fasta
1603,Ligilactobacillus animalis JCM 7709,7709,https://bacdive.dsmz.de/strain/165572,N/A,N/A,,AB911463,成功,Ligilactobacillus animalis JCM 7709_16S_AB911463.fasta
1603,Lactobacillus acidophilus JCM 7711,7711,https://bacdive.dsmz.de/strain/165573,N/A,N/A,,AB911464,成功,Lactobacillus acidophilus JCM 7711_16S_AB911464.fasta
1603,Ligilactobacillus salivarius JCM 7712,7712,https://bacdive.dsmz.de/strain/165574,N/A,N/A,,AB911465,成功,Ligilactobacillus salivarius JCM 7712_16S_AB911465.fasta
1603,Limosilactobacillus mucosae JCM 7717,7717,https://bacdive.dsmz.de/strain/165575,N/A,N/A,,AB911466,成功,Limosilactobacillus mucosae JCM 7717_16S_AB911466.fasta
1603,Lactobacillus amylovorus JCM 7720,7720,https://bacdive.dsmz.de/strain/165576,N/A,N/A,,AB911467,成功,Lactobacillus amylovorus JCM 7720_16S_AB911467.fasta
1604,Lactobacillus amylovorus JCM 7722,7722,https://bacdive.dsmz.de/strain/165577,N/A,N/A,,AB911468,成功,Lactobacillus amylovorus JCM 7722_16S_AB911468.fasta
1604,Ligilactobacillus salivarius JCM 7723,7723,https://bacdive.dsmz.de/strain/165578,N/A,N/A,,AB911469,成功,Ligilactobacillus salivarius JCM 7723_16S_AB911469.fasta
1604,Loigolactobacillus coryniformis JCM 7724,7724,https://bacdive.dsmz.de/strain/165579,N/A,N/A,,AB911470,成功,Loigolactobacillus coryniformis JCM 7724_16S_AB911470.fasta
1604,Lactiplantibacillus pentosus JCM 7725,7725,https://bacdive.dsmz.de/strain/165580,N/A,N/A,,AB911471,成功,Lactiplantibacillus pentosus JCM 7725_16S_AB911471.fasta
1604,Ligilactobacillus animalis JCM 7726,7726,https://bacdive.dsmz.de/strain/165581,N/A,N/A,,AB911472,成功,Ligilactobacillus animalis JCM 7726_16S_AB911472.fasta
1604,Lactobacillus JCM 7727,7727,https://bacdive.dsmz.de/strain/165582,N/A,N/A,,AB911473,成功,Lactobacillus JCM 7727_16S_AB911473.fasta
1604,Loigolactobacillus coryniformis JCM 7728,7728,https://bacdive.dsmz.de/strain/165583,N/A,N/A,,AB911474,成功,Loigolactobacillus coryniformis JCM 7728_16S_AB911474.fasta
1604,Lactobacillus JCM 7729,7729,https://bacdive.dsmz.de/strain/165584,N/A,N/A,,AB911475,成功,Lactobacillus JCM 7729_16S_AB911475.fasta
1604,Ligilactobacillus animalis JCM 7730,7730,https://bacdive.dsmz.de/strain/165585,N/A,N/A,,AB911476,成功,Ligilactobacillus animalis JCM 7730_16S_AB911476.fasta
1604,Levilactobacillus brevis JCM 7731,7731,https://bacdive.dsmz.de/strain/165586,N/A,N/A,,AB911477,成功,Levilactobacillus brevis JCM 7731_16S_AB911477.fasta
1604,Lactobacillus JCM 7733,7733,https://bacdive.dsmz.de/strain/165587,N/A,N/A,,AB911478,成功,Lactobacillus JCM 7733_16S_AB911478.fasta
1604,Lactobacillus JCM 7734,7734,https://bacdive.dsmz.de/strain/165588,N/A,N/A,,AB911479,成功,Lactobacillus JCM 7734_16S_AB911479.fasta
1604,Limosilactobacillus mucosae JCM 7735,7735,https://bacdive.dsmz.de/strain/165589,N/A,N/A,,AB911480,成功,Limosilactobacillus mucosae JCM 7735_16S_AB911480.fasta
1604,Lactobacillus JCM 7736,7736,https://bacdive.dsmz.de/strain/165590,N/A,N/A,,AB911481,成功,Lactobacillus JCM 7736_16S_AB911481.fasta
1604,Limosilactobacillus mucosae JCM 7737,7737,https://bacdive.dsmz.de/strain/165591,N/A,N/A,,AB911482,成功,Limosilactobacillus mucosae JCM 7737_16S_AB911482.fasta
1604,Lactobacillus JCM 7744,7744,https://bacdive.dsmz.de/strain/165592,N/A,N/A,,AB911483,成功,Lactobacillus JCM 7744_16S_AB911483.fasta
1604,Lactobacillus JCM 7745,7745,https://bacdive.dsmz.de/strain/165593,N/A,N/A,,AB911484,成功,Lactobacillus JCM 7745_16S_AB911484.fasta
1604,Lactobacillus JCM 7746,7746,https://bacdive.dsmz.de/strain/165594,N/A,N/A,,AB911485,成功,Lactobacillus JCM 7746_16S_AB911485.fasta
1604,Lactobacillus JCM 7747,7747,https://bacdive.dsmz.de/strain/165595,N/A,N/A,,AB911486,成功,Lactobacillus JCM 7747_16S_AB911486.fasta
1604,Lactobacillus JCM 7751,7751,https://bacdive.dsmz.de/strain/165596,N/A,N/A,,AB911487,成功,Lactobacillus JCM 7751_16S_AB911487.fasta
1605,Levilactobacillus brevis JCM 7753,7753,https://bacdive.dsmz.de/strain/165597,N/A,N/A,,AB911488,成功,Levilactobacillus brevis JCM 7753_16S_AB911488.fasta
1605,Limosilactobacillus fermentum JCM 7754,7754,https://bacdive.dsmz.de/strain/165598,N/A,N/A,,AB911489,成功,Limosilactobacillus fermentum JCM 7754_16S_AB911489.fasta
1605,Lactobacillus cibaria JCM 7755,7755,https://bacdive.dsmz.de/strain/165599,N/A,N/A,,AB911490,成功,Lactobacillus cibaria JCM 7755_16S_AB911490.fasta
1605,Limosilactobacillus fermentum JCM 7756,7756,https://bacdive.dsmz.de/strain/165600,N/A,N/A,,AB911491,成功,Limosilactobacillus fermentum JCM 7756_16S_AB911491.fasta
1605,Levilactobacillus brevis JCM 7757,7757,https://bacdive.dsmz.de/strain/165601,N/A,N/A,,AB911492,成功,Levilactobacillus brevis JCM 7757_16S_AB911492.fasta
1605,Levilactobacillus brevis JCM 7758,7758,https://bacdive.dsmz.de/strain/165602,N/A,N/A,,AB911493,成功,Levilactobacillus brevis JCM 7758_16S_AB911493.fasta
1605,Lentilactobacillus hilgardii JCM 7762,7762,https://bacdive.dsmz.de/strain/165603,N/A,N/A,,AB911494,成功,Lentilactobacillus hilgardii JCM 7762_16S_AB911494.fasta
1605,Limosilactobacillus coleohominis JCM 7763,7763,https://bacdive.dsmz.de/strain/165604,N/A,N/A,,AB911495,成功,Limosilactobacillus coleohominis JCM 7763_16S_AB911495.fasta
1605,Limosilactobacillus coleohominis JCM 7764,7764,https://bacdive.dsmz.de/strain/165605,N/A,N/A,,AB911496,成功,Limosilactobacillus coleohominis JCM 7764_16S_AB911496.fasta
1605,Limosilactobacillus vaginalis JCM 7771,7771,https://bacdive.dsmz.de/strain/165606,N/A,N/A,,AB911497,成功,Limosilactobacillus vaginalis JCM 7771_16S_AB911497.fasta
1605,Limosilactobacillus fermentum JCM 7772,7772,https://bacdive.dsmz.de/strain/165607,N/A,N/A,,AB911498,成功,Limosilactobacillus fermentum JCM 7772_16S_AB911498.fasta
1605,Limosilactobacillus fermentum JCM 7773,7773,https://bacdive.dsmz.de/strain/165608,N/A,N/A,,AB911499,成功,Limosilactobacillus fermentum JCM 7773_16S_AB911499.fasta
1605,Limosilactobacillus ingluviei JCM 7774,7774,https://bacdive.dsmz.de/strain/165609,N/A,N/A,,AB911500,成功,Limosilactobacillus ingluviei JCM 7774_16S_AB911500.fasta
1605,Levilactobacillus brevis JCM 7775,7775,https://bacdive.dsmz.de/strain/165610,N/A,N/A,,AB911501,成功,Levilactobacillus brevis JCM 7775_16S_AB911501.fasta
1605,Limosilactobacillus fermentum JCM 7776,7776,https://bacdive.dsmz.de/strain/165611,N/A,N/A,,AB911502,成功,Limosilactobacillus fermentum JCM 7776_16S_AB911502.fasta
1605,Weissella cibaria JCM 7777,7777,https://bacdive.dsmz.de/strain/165612,N/A,N/A,,AB911503,成功,Weissella cibaria JCM 7777_16S_AB911503.fasta
1605,Faecalitalea cylindroides JCM 7786,7786,https://bacdive.dsmz.de/strain/165613,N/A,N/A,,AB018186,成功,Faecalitalea cylindroides JCM 7786_16S_AB018186.fasta
1605,Faecalitalea cylindroides JCM 7788,7788,https://bacdive.dsmz.de/strain/165614,N/A,N/A,,LC011044,成功,Faecalitalea cylindroides JCM 7788_16S_LC011044.fasta
1605,Collinsella aerofaciens JCM 7790,7790,https://bacdive.dsmz.de/strain/165615,GCA_025289055,成功,Collinsella aerofaciens JCM 7790_WGS_GCA_025289055.fasta,AB011814,成功,Collinsella aerofaciens JCM 7790_16S_AB011814.fasta
1605,Collinsella aerofaciens JCM 7791,7791,https://bacdive.dsmz.de/strain/165616,N/A,N/A,,LC037211,成功,Collinsella aerofaciens JCM 7791_16S_LC037211.fasta
1606,Nocardia JCM 7792,7792,https://bacdive.dsmz.de/strain/138108,GCF_007362295.1,成功,Nocardia JCM 7792_WGS_GCF_007362295.1.fasta,N/A,N/A,
1606,Acidithiobacillus ferrooxidans JCM 7812,7812,https://bacdive.dsmz.de/strain/165617,N/A,N/A,,FN686782,成功,Acidithiobacillus ferrooxidans JCM 7812_16S_FN686782.fasta
1606,Acidithiobacillus thiooxidans JCM 7813,7813,https://bacdive.dsmz.de/strain/165618,GCF_009662475.1,成功,Acidithiobacillus thiooxidans JCM 7813_WGS_GCF_009662475.1.fasta,N/A,N/A,
1606,Acidithiobacillus thiooxidans JCM 7814,7814,https://bacdive.dsmz.de/strain/165619,GCF_009662475.1,成功,Acidithiobacillus thiooxidans JCM 7814_WGS_GCF_009662475.1.fasta,N/A,N/A,
1606,Corynebacterium JCM 7815,7815,https://bacdive.dsmz.de/strain/165620,N/A,N/A,,AY524998,成功,Corynebacterium JCM 7815_16S_AY524998.fasta
1606,Corynebacterium JCM 7816,7816,https://bacdive.dsmz.de/strain/165621,N/A,N/A,,AY524998,成功,Corynebacterium JCM 7816_16S_AY524998.fasta
1606,Microbacterium JCM 7817,7817,https://bacdive.dsmz.de/strain/165622,N/A,N/A,,NZ_AFYG01000020,成功,Microbacterium JCM 7817_16S_NZ_AFYG01000020.fasta
1606,Corynebacterium JCM 7818,7818,https://bacdive.dsmz.de/strain/165623,N/A,N/A,,AY524998,成功,Corynebacterium JCM 7818_16S_AY524998.fasta
1606,Rhodoferax fermentans JCM 7820,7820,https://bacdive.dsmz.de/strain/165624,GCF_016583655.1,成功,Rhodoferax fermentans JCM 7820_WGS_GCF_016583655.1.fasta,N/A,N/A,
1606,Kockovaella thailandica JCM 7824,7824,N/A,N/A,N/A,,N/A,N/A,
1606,Kockovaella thailandica JCM 7825,7825,N/A,N/A,N/A,,N/A,N/A,
1606,Kockovaella imperatae JCM 7826,7826,N/A,N/A,N/A,,N/A,N/A,
1606,Clostridium sporogenes JCM 7831,7831,https://bacdive.dsmz.de/strain/165625,N/A,N/A,,LC145546,成功,Clostridium sporogenes JCM 7831_16S_LC145546.fasta
1606,Paraclostridium bifermentans JCM 7832,7832,https://bacdive.dsmz.de/strain/134757,GCA_000452225,成功,Paraclostridium bifermentans JCM 7832_WGS_GCA_000452225.fasta,AB538434,成功,Paraclostridium bifermentans JCM 7832_16S_AB538434.fasta
1606,Clostridium beijerinckii JCM 7833,7833,https://bacdive.dsmz.de/strain/165626,N/A,N/A,,AB772584,成功,Clostridium beijerinckii JCM 7833_16S_AB772584.fasta
1606,Clostridium butyricum JCM 7834,7834,https://bacdive.dsmz.de/strain/165627,N/A,N/A,,LC037212,成功,Clostridium butyricum JCM 7834_16S_LC037212.fasta
1606,Clostridium sporogenes JCM 7835,7835,https://bacdive.dsmz.de/strain/165628,N/A,N/A,,AB971809,成功,Clostridium sporogenes JCM 7835_16S_AB971809.fasta
1606,Clostridium sporogenes JCM 7836,7836,https://bacdive.dsmz.de/strain/165629,N/A,N/A,,LC037213,成功,Clostridium sporogenes JCM 7836_16S_LC037213.fasta
1606,Clostridium beijerinckii JCM 7837,7837,https://bacdive.dsmz.de/strain/165630,N/A,N/A,,LC258130,成功,Clostridium beijerinckii JCM 7837_16S_LC258130.fasta
1606,Clostridium beijerinckii JCM 7838,7838,https://bacdive.dsmz.de/strain/165631,N/A,N/A,,LC071789,成功,Clostridium beijerinckii JCM 7838_16S_LC071789.fasta
1607,Clostridium beijerinckii JCM 7839,7839,https://bacdive.dsmz.de/strain/165632,N/A,N/A,,AB020188,成功,Clostridium beijerinckii JCM 7839_16S_AB020188.fasta
1607,Clostridium beijerinckii JCM 7840,7840,https://bacdive.dsmz.de/strain/165633,N/A,N/A,,AB647330,成功,Clostridium beijerinckii JCM 7840_16S_AB647330.fasta
1607,Clostridium sporogenes JCM 7841,7841,https://bacdive.dsmz.de/strain/165634,N/A,N/A,,LC153544,成功,Clostridium sporogenes JCM 7841_16S_LC153544.fasta
1607,Clostridium sporogenes JCM 7849,7849,https://bacdive.dsmz.de/strain/165635,N/A,N/A,,AB971811,成功,Clostridium sporogenes JCM 7849_16S_AB971811.fasta
1607,Debaryomyces udenii JCM 7855,7855,N/A,N/A,N/A,,N/A,N/A,
1607,Debaryomyces udenii JCM 7856,7856,N/A,N/A,N/A,,N/A,N/A,
1607,Pseudallescheria apiosperma JCM 7866,7866,N/A,N/A,N/A,,N/A,N/A,
1607,Grosmannia davidsonii JCM 7867,7867,N/A,N/A,N/A,,N/A,N/A,
1607,Streptococcus JCM 7876,7876,https://bacdive.dsmz.de/strain/165636,N/A,N/A,,LC269353,成功,Streptococcus JCM 7876_16S_LC269353.fasta
1607,Streptococcus JCM 7878,7878,https://bacdive.dsmz.de/strain/148113,GCA_900636465,成功,Streptococcus JCM 7878_WGS_GCA_900636465.fasta,LC269354,成功,Streptococcus JCM 7878_16S_LC269354.fasta
1607,Streptococcus JCM 7880,7880,https://bacdive.dsmz.de/strain/165637,N/A,N/A,,LC269355,成功,Streptococcus JCM 7880_16S_LC269355.fasta
1607,Streptococcus JCM 7881,7881,https://bacdive.dsmz.de/strain/165638,N/A,N/A,,LC269356,成功,Streptococcus JCM 7881_16S_LC269356.fasta
1607,Streptococcus equinus JCM 7882,7882,https://bacdive.dsmz.de/strain/165639,N/A,N/A,,LC269357,成功,Streptococcus equinus JCM 7882_16S_LC269357.fasta
1607,Streptococcus JCM 7883,7883,https://bacdive.dsmz.de/strain/136189,N/A,N/A,,LC269358,成功,Streptococcus JCM 7883_16S_LC269358.fasta
1607,Streptococcus JCM 7884,7884,https://bacdive.dsmz.de/strain/165640,N/A,N/A,,LC269359,成功,Streptococcus JCM 7884_16S_LC269359.fasta
1607,Streptococcus JCM 7885,7885,https://bacdive.dsmz.de/strain/165641,N/A,N/A,,LC269361,成功,Streptococcus JCM 7885_16S_LC269361.fasta
1607,Streptococcus JCM 7886,7886,https://bacdive.dsmz.de/strain/165642,N/A,N/A,,LC269362,成功,Streptococcus JCM 7886_16S_LC269362.fasta
1607,Streptococcus JCM 7887,7887,https://bacdive.dsmz.de/strain/165643,N/A,N/A,,LC269363,成功,Streptococcus JCM 7887_16S_LC269363.fasta
1607,Streptococcus JCM 7888,7888,https://bacdive.dsmz.de/strain/165644,N/A,N/A,,LC269364,成功,Streptococcus JCM 7888_16S_LC269364.fasta
1607,Streptococcus JCM 7890,7890,https://bacdive.dsmz.de/strain/136477,N/A,N/A,,LC269366,成功,Streptococcus JCM 7890_16S_LC269366.fasta
1608,Streptococcus JCM 7891,7891,https://bacdive.dsmz.de/strain/165645,N/A,N/A,,LC269367,成功,Streptococcus JCM 7891_16S_LC269367.fasta
1608,Streptococcus JCM 7892,7892,https://bacdive.dsmz.de/strain/138397,N/A,N/A,,LC269368,成功,Streptococcus JCM 7892_16S_LC269368.fasta
1608,Streptococcus gallolyticus gallolyticus JCM 7893,7893,https://bacdive.dsmz.de/strain/165646,N/A,N/A,,LC269369,成功,Streptococcus gallolyticus gallolyticus JCM 7893_16S_LC269369.fasta
1608,Streptococcus JCM 7894,7894,https://bacdive.dsmz.de/strain/165647,N/A,N/A,,LC269370,成功,Streptococcus JCM 7894_16S_LC269370.fasta
1608,Streptococcus gallolyticus gallolyticus JCM 7895,7895,https://bacdive.dsmz.de/strain/148323,N/A,N/A,,LC269371,成功,Streptococcus gallolyticus gallolyticus JCM 7895_16S_LC269371.fasta
1608,Streptococcus JCM 7896,7896,https://bacdive.dsmz.de/strain/165648,N/A,N/A,,N/A,N/A,
1608,Streptococcus JCM 7897,7897,https://bacdive.dsmz.de/strain/165649,N/A,N/A,,LC279595,成功,Streptococcus JCM 7897_16S_LC279595.fasta
1608,Streptococcus JCM 7898,7898,https://bacdive.dsmz.de/strain/165650,N/A,N/A,,LC279596,成功,Streptococcus JCM 7898_16S_LC279596.fasta
1608,Streptococcus JCM 7899,7899,https://bacdive.dsmz.de/strain/165651,N/A,N/A,,LC279597,成功,Streptococcus JCM 7899_16S_LC279597.fasta
1608,Streptococcus JCM 7900,7900,https://bacdive.dsmz.de/strain/165652,N/A,N/A,,LC279598,成功,Streptococcus JCM 7900_16S_LC279598.fasta
1608,Streptococcus JCM 7901,7901,https://bacdive.dsmz.de/strain/165653,N/A,N/A,,LC279599,成功,Streptococcus JCM 7901_16S_LC279599.fasta
1608,Streptococcus JCM 7902,7902,https://bacdive.dsmz.de/strain/165654,N/A,N/A,,LC279600,成功,Streptococcus JCM 7902_16S_LC279600.fasta
1608,Streptococcus JCM 7903,7903,https://bacdive.dsmz.de/strain/165655,N/A,N/A,,AH008395,成功,Streptococcus JCM 7903_16S_AH008395.fasta
1608,Streptococcus JCM 7904,7904,https://bacdive.dsmz.de/strain/165656,N/A,N/A,,AH008395,成功,Streptococcus JCM 7904_16S_AH008395.fasta
1608,Streptococcus JCM 7905,7905,https://bacdive.dsmz.de/strain/165657,N/A,N/A,,LC279601,成功,Streptococcus JCM 7905_16S_LC279601.fasta
1608,Streptococcus JCM 7906,7906,https://bacdive.dsmz.de/strain/165658,N/A,N/A,,LC279602,成功,Streptococcus JCM 7906_16S_LC279602.fasta
1608,Streptococcus JCM 7907,7907,https://bacdive.dsmz.de/strain/165659,N/A,N/A,,LC279603,成功,Streptococcus JCM 7907_16S_LC279603.fasta
1608,Streptococcus JCM 7908,7908,https://bacdive.dsmz.de/strain/165660,N/A,N/A,,LC279604,成功,Streptococcus JCM 7908_16S_LC279604.fasta
1608,Streptococcus JCM 7909,7909,https://bacdive.dsmz.de/strain/165661,N/A,N/A,,LC279605,成功,Streptococcus JCM 7909_16S_LC279605.fasta
1608,Streptococcus JCM 7910,7910,https://bacdive.dsmz.de/strain/165662,N/A,N/A,,AH008395,成功,Streptococcus JCM 7910_16S_AH008395.fasta
1609,Streptococcus JCM 7911,7911,https://bacdive.dsmz.de/strain/165663,N/A,N/A,,AH008395,成功,Streptococcus JCM 7911_16S_AH008395.fasta
1609,Claussenomyces prasinulus JCM 7915,7915,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7916,7916,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7917,7917,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7918,7918,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7919,7919,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7920,7920,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7921,7921,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7922,7922,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7923,7923,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7924,7924,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7925,7925,N/A,N/A,N/A,,N/A,N/A,
1609,Claussenomyces prasinulus JCM 7926,7926,N/A,N/A,N/A,,N/A,N/A,
1609,Dendrostilbella prasinula JCM 7927,7927,N/A,N/A,N/A,,N/A,N/A,
1609,Dendrostilbella prasinula JCM 7928,7928,N/A,N/A,N/A,,N/A,N/A,
1609,Dendrostilbella prasinula JCM 7929,7929,N/A,N/A,N/A,,N/A,N/A,
1609,Phleogena JCM 7930,7930,N/A,N/A,N/A,,N/A,N/A,
1609,Phleogena JCM 7931,7931,N/A,N/A,N/A,,N/A,N/A,
1609,Phleogena JCM 7932,7932,N/A,N/A,N/A,,N/A,N/A,
1609,Phleogena JCM 7933,7933,N/A,N/A,N/A,,N/A,N/A,
1610,Phleogena JCM 7934,7934,N/A,N/A,N/A,,N/A,N/A,
1610,Phleogena JCM 7935,7935,N/A,N/A,N/A,,N/A,N/A,
1610,Parasympodiella longispora JCM 7936,7936,N/A,N/A,N/A,,N/A,N/A,
1610,Parasympodiella longispora JCM 7937,7937,N/A,N/A,N/A,,N/A,N/A,
1610,Stilbocrea JCM 7938,7938,N/A,N/A,N/A,,N/A,N/A,
1610,Stilbocrea JCM 7939,7939,N/A,N/A,N/A,,N/A,N/A,
1610,Stilbocrea JCM 7940,7940,N/A,N/A,N/A,,N/A,N/A,
1610,Stilbocrea JCM 7941,7941,N/A,N/A,N/A,,N/A,N/A,
1610,Stilbocrea JCM 7942,7942,N/A,N/A,N/A,,N/A,N/A,
1610,Gracilistilbella JCM 7943,7943,N/A,N/A,N/A,,N/A,N/A,
1610,Endocalyx cinctus JCM 7946,7946,N/A,N/A,N/A,,N/A,N/A,
1610,Endocalyx melanoxanthus melanoxanthus JCM 7948,7948,N/A,N/A,N/A,,N/A,N/A,
1610,Trichothecium roseum JCM 7951,7951,N/A,N/A,N/A,,N/A,N/A,
1610,Trichothecium roseum JCM 7952,7952,N/A,N/A,N/A,,N/A,N/A,
1610,Harzia acremonioides JCM 7953,7953,N/A,N/A,N/A,,N/A,N/A,
1610,Harzia acremonioides JCM 7954,7954,N/A,N/A,N/A,,N/A,N/A,
1610,Aeromonas salmonicida salmonicida JCM 7955,7955,N/A,N/A,N/A,,N/A,N/A,
1610,Clostridium acetobutylicum JCM 7960,7960,https://bacdive.dsmz.de/strain/165664,N/A,N/A,,AB673374,成功,Clostridium acetobutylicum JCM 7960_16S_AB673374.fasta
1610,Clostridium acetobutylicum JCM 7961,7961,https://bacdive.dsmz.de/strain/165665,N/A,N/A,,AB673375,成功,Clostridium acetobutylicum JCM 7961_16S_AB673375.fasta
1610,Clostridium acetobutylicum JCM 7962,7962,https://bacdive.dsmz.de/strain/165666,N/A,N/A,,AB673376,成功,Clostridium acetobutylicum JCM 7962_16S_AB673376.fasta
1611,Clostridium acetobutylicum JCM 7963,7963,https://bacdive.dsmz.de/strain/165667,N/A,N/A,,AB673377,成功,Clostridium acetobutylicum JCM 7963_16S_AB673377.fasta
1611,Clostridium acetobutylicum JCM 7964,7964,https://bacdive.dsmz.de/strain/165668,N/A,N/A,,AB673378,成功,Clostridium acetobutylicum JCM 7964_16S_AB673378.fasta
1611,Clostridium acetobutylicum JCM 7965,7965,https://bacdive.dsmz.de/strain/165669,N/A,N/A,,AB673379,成功,Clostridium acetobutylicum JCM 7965_16S_AB673379.fasta
1611,Clostridium acetobutylicum JCM 7966,7966,https://bacdive.dsmz.de/strain/165670,N/A,N/A,,AB673380,成功,Clostridium acetobutylicum JCM 7966_16S_AB673380.fasta
1611,Clostridium acetobutylicum JCM 7967,7967,https://bacdive.dsmz.de/strain/165671,N/A,N/A,,AB673381,成功,Clostridium acetobutylicum JCM 7967_16S_AB673381.fasta
1611,Clostridium acetobutylicum JCM 7969,7969,https://bacdive.dsmz.de/strain/165672,N/A,N/A,,AB673382,成功,Clostridium acetobutylicum JCM 7969_16S_AB673382.fasta
1611,Clostridium acetobutylicum JCM 7970,7970,https://bacdive.dsmz.de/strain/165673,N/A,N/A,,AB673383,成功,Clostridium acetobutylicum JCM 7970_16S_AB673383.fasta
1611,Clostridium acetobutylicum JCM 7971,7971,https://bacdive.dsmz.de/strain/165674,N/A,N/A,,AB673384,成功,Clostridium acetobutylicum JCM 7971_16S_AB673384.fasta
1611,Clostridium acetobutylicum JCM 7973,7973,https://bacdive.dsmz.de/strain/165675,N/A,N/A,,AB673385,成功,Clostridium acetobutylicum JCM 7973_16S_AB673385.fasta
1611,Clostridium acetobutylicum JCM 7975,7975,https://bacdive.dsmz.de/strain/165676,N/A,N/A,,AB673386,成功,Clostridium acetobutylicum JCM 7975_16S_AB673386.fasta
1611,Clostridium acetobutylicum JCM 7977,7977,https://bacdive.dsmz.de/strain/165677,N/A,N/A,,AB673387,成功,Clostridium acetobutylicum JCM 7977_16S_AB673387.fasta
1611,Clostridium acetobutylicum JCM 7978,7978,https://bacdive.dsmz.de/strain/165678,N/A,N/A,,AB673388,成功,Clostridium acetobutylicum JCM 7978_16S_AB673388.fasta
1611,Clostridium acetobutylicum JCM 7979,7979,https://bacdive.dsmz.de/strain/165679,N/A,N/A,,AB673389,成功,Clostridium acetobutylicum JCM 7979_16S_AB673389.fasta
1611,Clostridium acetobutylicum JCM 7980,7980,https://bacdive.dsmz.de/strain/165680,N/A,N/A,,AB673390,成功,Clostridium acetobutylicum JCM 7980_16S_AB673390.fasta
1611,Clostridium acetobutylicum JCM 7982,7982,https://bacdive.dsmz.de/strain/165681,N/A,N/A,,AB673391,成功,Clostridium acetobutylicum JCM 7982_16S_AB673391.fasta
1611,Clostridium acetobutylicum JCM 7983,7983,https://bacdive.dsmz.de/strain/165682,N/A,N/A,,AB673392,成功,Clostridium acetobutylicum JCM 7983_16S_AB673392.fasta
1611,Clostridium acetobutylicum JCM 7984,7984,https://bacdive.dsmz.de/strain/165683,N/A,N/A,,AB675515,成功,Clostridium acetobutylicum JCM 7984_16S_AB675515.fasta
1611,Clostridium acetobutylicum JCM 7985,7985,https://bacdive.dsmz.de/strain/165684,N/A,N/A,,AB675516,成功,Clostridium acetobutylicum JCM 7985_16S_AB675516.fasta
1611,Clostridium beijerinckii JCM 7986,7986,https://bacdive.dsmz.de/strain/165685,N/A,N/A,,AB678385,成功,Clostridium beijerinckii JCM 7986_16S_AB678385.fasta
1611,Clostridium acetobutylicum JCM 7987,7987,https://bacdive.dsmz.de/strain/165686,N/A,N/A,,AB675517,成功,Clostridium acetobutylicum JCM 7987_16S_AB675517.fasta
1612,Clostridium acetobutylicum JCM 7988,7988,https://bacdive.dsmz.de/strain/165687,N/A,N/A,,AB675518,成功,Clostridium acetobutylicum JCM 7988_16S_AB675518.fasta
